,movieId,title,genres,imdbId,tmdbId,tag,metadata,year
6919,67888,Man on the Flying Trapeze,Comedy,26676,55773.0,, Comedy,1935
6920,67923,"Fast & Furious (Fast and the Furious 4, The)",Action Crime Drama Thriller,1013752,13804.0,, Action Crime Drama Thriller,2009
6921,67997,In the Loop,Comedy,1226774,19833.0,, Comedy,2009
6922,68073,Pirate Radio,Comedy Drama,1131729,18947.0,, Comedy Drama,2009
6923,68135,17 Again,Comedy Drama,974661,16996.0,, Comedy Drama,2009
6924,68157,Inglourious Basterds,Action Drama War,361748,16869.0,black comedy Brad Pitt Christoph Waltz Quentin Tarantino satire,black comedy Brad Pitt Christoph Waltz Quentin Tarantino satire Action Drama War,2009
6925,68159,State of Play,Crime Drama Thriller,473705,16995.0,, Crime Drama Thriller,2009
6926,68194,"Damned United, The",Drama,1226271,21641.0,, Drama,2009
6927,68205,Crank: High Voltage,Action Comedy Crime,1121931,15092.0,, Action Comedy Crime,2009
6928,68237,Moon,Drama Mystery Sci-Fi Thriller,1182345,17431.0,2001-like Sci-fi solitude,2001-like Sci-fi solitude Drama Mystery Sci-Fi Thriller,2009
6929,68319,X-Men Origins: Wolverine,Action Sci-Fi Thriller,458525,2080.0,comic book bad plot comic book hugh jackman Ryan Reynolds too many characters,comic book bad plot comic book hugh jackman Ryan Reynolds too many characters Action Sci-Fi Thriller,2009
6930,68347,Sin Nombre,Crime Drama Thriller,1127715,21191.0,, Crime Drama Thriller,2009
6931,68358,Star Trek,Action Adventure Sci-Fi IMAX,796366,13475.0,future lack of development lack of story quick cuts sci-fi Simon Pegg space space travel time travel,future lack of development lack of story quick cuts sci-fi Simon Pegg space space travel time travel Action Adventure Sci-Fi IMAX,2009
6932,68444,"Great Buck Howard, The",Comedy,460810,16279.0,, Comedy,2008
6933,68480,Flatfoot on the Nile (Piedone d'Egitto),Action Comedy Crime,79718,11160.0,, Action Comedy Crime,1980
6934,68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),Action Drama War,1326972,15384.0,, Action Drama War,2009
6935,68522,Earth,Documentary,393597,10946.0,, Documentary,2007
6936,68536,Stanley Kubrick: A Life in Pictures,Documentary,278736,30416.0,, Documentary,2001
6937,68552,Crossing Over,Drama,924129,15577.0,, Drama,2009
6938,68554,Angels & Demons,Crime Drama Mystery Thriller,808151,13448.0,, Crime Drama Mystery Thriller,2009
6939,68597,Scorpio,Action Drama Thriller,70653,42738.0,, Action Drama Thriller,1973
6940,68600,Balls Out: Gary the Tennis Coach,Comedy,787470,14141.0,, Comedy,2009
6941,68650,Powder Blue,Drama,1032819,17740.0,, Drama,2009
6942,68659,Fanboys,Adventure Comedy Drama,489049,13532.0,, Adventure Comedy Drama,2009
6943,68791,Terminator Salvation,Action Adventure Sci-Fi Thriller,438488,534.0,artificial intelligence bad acting bad plot bad script Christian Bale FIGHTING THE SYSTEM franchise new composer post-apocalyptic robots sci-fi sequel,artificial intelligence bad acting bad plot bad script Christian Bale FIGHTING THE SYSTEM franchise new composer post-apocalyptic robots sci-fi sequel Action Adventure Sci-Fi Thriller,2009
6944,68793,Night at the Museum: Battle of the Smithsonian,Action Comedy IMAX,1078912,18360.0,, Action Comedy IMAX,2009
6945,68835,Were the World Mine,Adventure Fantasy Musical Romance,476991,19375.0,, Adventure Fantasy Musical Romance,2008
6946,68848,"Brothers Bloom, The",Adventure Comedy Crime Romance,844286,21755.0,Adrien Brody con artists funny interesting characters Mark Ruffalo Rachel Weisz,Adrien Brody con artists funny interesting characters Mark Ruffalo Rachel Weisz Adventure Comedy Crime Romance,2008
6947,68872,Paisan (Paisà),Drama War,38823,8429.0,, Drama War,1946
6948,68886,I Do: How to Get Married and Stay Single (Prête-moi ta main),Comedy Romance,478724,19955.0,, Comedy Romance,2006
6949,68932,"Soloist, The",Drama Musical,821642,17332.0,, Drama Musical,2009
6950,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),Action Animation Mystery Sci-Fi,169880,21832.0,Recap,Recap Action Animation Mystery Sci-Fi,1997
6951,68952,Drag Me to Hell,Comedy Horror,1127180,16871.0,, Comedy Horror,2009
6952,68954,Up,Adventure Animation Children Drama,1049413,14160.0,adventure Bechdel Test:Fail cartoon children computer animation divorce dogs dreams Pixar bittersweet emotional heartbreaking touching,adventure Bechdel Test:Fail cartoon children computer animation divorce dogs dreams Pixar bittersweet emotional heartbreaking touching Adventure Animation Children Drama,2009
6953,68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),Action Adventure Animation Drama,485323,14003.0,, Action Adventure Animation Drama,2005
6954,69069,Fired Up,Comedy,1083456,17927.0,, Comedy,2009
6955,69118,In the Electric Mist,Drama Mystery,910905,13975.0,, Drama Mystery,2009
6956,69122,"Hangover, The",Comedy Crime,1119646,18785.0,casino comedy funny hotel Las Vegas,casino comedy funny hotel Las Vegas Comedy Crime,2009
6957,69131,Killshot,Action Crime Drama Thriller,443559,16164.0,, Action Crime Drama Thriller,2008
6958,69134,Antichrist,Drama Fantasy,870984,17609.0,, Drama Fantasy,2009
6959,69140,Sweeney Todd,Crime Drama Horror Thriller,479760,37924.0,, Crime Drama Horror Thriller,2006
6960,69211,Boy Eats Girl,Comedy Horror,415679,27134.0,, Comedy Horror,2005
6961,69224,Marius and Jeanette (Marius et Jeannette),Comedy Drama Romance,119620,64968.0,, Comedy Drama Romance,1997
6962,69227,Ernest Rides Again,Children Comedy,106827,34300.0,, Children Comedy,1993
6963,69251,Special,Drama Fantasy,479162,13856.0,, Drama Fantasy,2006
6964,69275,Dead Snow (Død snø),Action Adventure Comedy Horror,1278340,14451.0,, Action Adventure Comedy Horror,2009
6965,69278,Land of the Lost,Action Adventure Comedy Sci-Fi,457400,18162.0,, Action Adventure Comedy Sci-Fi,2009
6966,69304,Imagine That,Comedy Drama Fantasy,780567,19724.0,, Comedy Drama Fantasy,2009
6967,69306,"Taking of Pelham 1 2 3, The",Crime Drama Thriller,1111422,18487.0,, Crime Drama Thriller,2009
6968,69394,"Stoning of Soraya M., The",Crime Drama,1277737,33409.0,, Crime Drama,2008
6969,69406,"Proposal, The",Comedy Romance,1041829,18240.0,, Comedy Romance,2009
6970,69436,Year One,Adventure Comedy,1045778,17610.0,, Adventure Comedy,2009
6971,69453,"Land That Time Forgot, The",Adventure Sci-Fi,73260,27085.0,, Adventure Sci-Fi,1975
6972,69469,Garfield's Pet Force,Animation,1389762,19508.0,, Animation,2009
6973,69481,"Hurt Locker, The",Action Drama Thriller War,887912,12162.0,war,war Action Drama Thriller War,2008
6974,69495,Breakfast with Scot,Drama Romance,910847,16240.0,, Drama Romance,2007
6975,69516,"Limits of Control, The",Crime Drama Film-Noir,1135092,8284.0,, Crime Drama Film-Noir,2009
6976,69524,Raiders of the Lost Ark: The Adaptation,Action Adventure Thriller,772251,62128.0,, Action Adventure Thriller,1989
6977,69526,Transformers: Revenge of the Fallen,Action Adventure Sci-Fi IMAX,1055369,8373.0,bad plot Michael Bay needed more autobots plot holes ridiculous Shia LaBeouf stop using useless characters for filler,bad plot Michael Bay needed more autobots plot holes ridiculous Shia LaBeouf stop using useless characters for filler Action Adventure Sci-Fi IMAX,2009
6978,69529,Home,Documentary,1014762,62320.0,, Documentary,2009
6979,69604,Whatever Works,Comedy Romance,1178663,19265.0,, Comedy Romance,2009
6980,69606,Ghosts of Girlfriends Past,Comedy Fantasy Romance,821640,12556.0,, Comedy Fantasy Romance,2009
6981,69640,Public Enemies,Crime Drama Thriller,1152836,11322.0,, Crime Drama Thriller,2009
6982,69644,Ice Age: Dawn of the Dinosaurs,Action Adventure Animation Children Comedy Romance,1080016,8355.0,, Action Adventure Animation Children Comedy Romance,2009
6983,69654,Prison Break: The Final Break,Action Drama Thriller,1131748,176241.0,, Action Drama Thriller,2009
6984,69685,Daria: Is It College Yet?,Animation Comedy,285627,24232.0,, Animation Comedy,2002
6985,69712,My Sister's Keeper,Drama,1078588,10024.0,, Drama,2009
6986,69720,Hood of Horror,Comedy Drama Horror,475298,15423.0,, Comedy Drama Horror,2006
6987,69746,Watchmen: Tales of the Black Freighter,Action Adventure Animation Horror,1295071,16440.0,, Action Adventure Animation Horror,2009
6988,69757,(500) Days of Summer,Comedy Drama Romance,1022603,19913.0,artistic Funny humorous inspiring intelligent quirky romance Zooey Deschanel,artistic Funny humorous inspiring intelligent quirky romance Zooey Deschanel Comedy Drama Romance,2009
6989,69784,Brüno (Bruno),Comedy,889583,18480.0,, Comedy,2009
6990,69805,"Librarian, The: The Curse of the Judas Chalice",Action Adventure Fantasy,1146438,14728.0,, Action Adventure Fantasy,2008
6991,69844,Harry Potter and the Half-Blood Prince,Adventure Fantasy Mystery Romance IMAX,417741,767.0,, Adventure Fantasy Mystery Romance IMAX,2009
6992,69849,Roots,Drama War,75572,67479.0,, Drama War,1977
6993,69860,Eichmann,Drama War,901481,14687.0,, Drama War,2007
6994,69904,Open Water 2: Adrift,Drama Thriller,470055,9592.0,, Drama Thriller,2006
6995,69951,"Imaginarium of Doctor Parnassus, The",Drama Fantasy,1054606,8054.0,, Drama Fantasy,2009
6996,69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),Documentary,1278293,19929.0,, Documentary,2008
6997,69988,Humpday,Comedy,1334537,23720.0,, Comedy,2009
6998,70015,Polytechnique,Crime Drama,1194238,22302.0,, Crime Drama,2009
6999,70159,Orphan,Drama Horror Mystery Thriller,1148204,21208.0,, Drama Horror Mystery Thriller,2009
7000,70183,"Ugly Truth, The",Comedy Drama Romance,1142988,20943.0,, Comedy Drama Romance,2009
7001,70206,"Collector, The",Crime Horror Thriller,844479,21407.0,, Crime Horror Thriller,2009
7002,70208,"Perfect Getaway, A",Horror Thriller,971209,12403.0,, Horror Thriller,2009
7003,70286,District 9,Mystery Sci-Fi Thriller,1136608,17654.0,intelligent sci-fi,intelligent sci-fi Mystery Sci-Fi Thriller,2009
7004,70293,Julie & Julia,Comedy Drama Romance,1135503,24803.0,, Comedy Drama Romance,2009
7005,70301,Obsessed,Crime Drama Thriller,1198138,17335.0,, Crime Drama Thriller,2009
7006,70305,Race to Witch Mountain,Adventure Children Fantasy Sci-Fi Thriller,1075417,13836.0,, Adventure Children Fantasy Sci-Fi Thriller,2009
7007,70334,Hannah Montana: The Movie,Comedy Drama Musical Romance,1114677,18126.0,, Comedy Drama Musical Romance,2009
7008,70336,G.I. Joe: The Rise of Cobra,Action Adventure Sci-Fi Thriller,1046173,14869.0,, Action Adventure Sci-Fi Thriller,2009
7009,70361,12 Rounds,Action Thriller,1160368,17134.0,, Action Thriller,2009
7010,70451,Max Manus,Action Drama War,1029235,13752.0,, Action Drama War,2008
7011,70492,Winds of the Wasteland,Western,28510,40743.0,, Western,1936
7012,70521,Lost in Austen,Drama Fantasy Romance Sci-Fi,1117666,19422.0,, Drama Fantasy Romance Sci-Fi,2008
7013,70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Action Animation Sci-Fi,923811,15137.0,, Action Animation Sci-Fi,2007
7014,70545,"Deal, The",Comedy,848281,11115.0,, Comedy,2008
7015,70565,"Goods: Live Hard, Sell Hard, The",Comedy,1092633,19905.0,, Comedy,2009
7016,70599,"Time Traveler's Wife, The",Drama Romance Sci-Fi,452694,24420.0,, Drama Romance Sci-Fi,2009
7017,70637,I Can't Think Straight,Drama Romance,830570,31216.0,, Drama Romance,2007
7018,70641,Miss March,Comedy,1151922,19556.0,, Comedy,2009
7019,70663,"I Love You, Beth Cooper",Comedy Romance,1032815,19840.0,, Comedy Romance,2009
7020,70687,Paper Heart,Comedy Documentary Drama Romance,1331064,25183.0,, Comedy Documentary Drama Romance,2009
7021,70697,G-Force,Action Adventure Children Fantasy,436339,19585.0,, Action Adventure Children Fantasy,2009
7022,70703,Christopher Columbus: The Discovery,Adventure,103962,41682.0,, Adventure,1992
7023,70708,Tetro,Drama Mystery,964185,11928.0,, Drama Mystery,2009
7024,70728,Bronson,Action Comedy Drama Thriller,1172570,18533.0,, Action Comedy Drama Thriller,2009
7025,70862,It Might Get Loud,Documentary,1229360,22492.0,, Documentary,2008
7026,70932,My Life in Ruins,Comedy,865559,23049.0,, Comedy,2009
7027,70946,Troll 2,Fantasy Horror,105643,26914.0,, Fantasy Horror,1990
7028,70984,Taking Woodstock,Comedy,1127896,26320.0,, Comedy,2009
7029,70990,If These Walls Could Talk,Drama,116607,35203.0,, Drama,1996
7030,70994,Halloween II,Horror Thriller,1311067,24150.0,, Horror Thriller,2009
7031,71033,"Secret in Their Eyes, The (El secreto de sus ojos)",Crime Drama Mystery Romance Thriller,1305806,25376.0,, Crime Drama Mystery Romance Thriller,2009
7032,71057,9,Adventure Animation Sci-Fi,472033,12244.0,, Adventure Animation Sci-Fi,2009
7033,71106,Frequently Asked Questions About Time Travel,Comedy Sci-Fi,910554,22494.0,, Comedy Sci-Fi,2009
7034,71108,"White Ribbon, The (Das weiße Band)",Drama Mystery,1149362,37903.0,, Drama Mystery,2009
7035,71129,Green Lantern: First Flight,Action Adventure Animation Fantasy Sci-Fi,1384590,17445.0,, Action Adventure Animation Fantasy Sci-Fi,2009
7036,71131,"Most Hated Family in America, The",Documentary,1000764,63581.0,, Documentary,2007
7037,71135,Pandorum,Horror Sci-Fi Thriller,1188729,19898.0,, Horror Sci-Fi Thriller,2009
7038,71147,Death of a Cyclist (Muerte de un ciclista),Drama,48394,72083.0,, Drama,1955
7039,71156,"Men Who Stare at Goats, The",Action Comedy Drama,1234548,10313.0,, Action Comedy Drama,2009
7040,71160,"Hunt For Gollum, The",Action Adventure Fantasy,1323925,17632.0,, Action Adventure Fantasy,2009
7041,71205,Jennifer's Body,Comedy Horror Sci-Fi Thriller,1131734,19994.0,, Comedy Horror Sci-Fi Thriller,2009
7042,71211,"Informant!, The",Comedy Crime Drama Thriller,1130080,11323.0,, Comedy Crime Drama Thriller,2009
7043,71248,Extract,Comedy,1225822,12569.0,, Comedy,2009
7044,71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",Horror Thriller,1144884,19912.0,, Horror Thriller,2009
7045,71254,Gamer,Action Sci-Fi Thriller,1034032,18501.0,, Action Sci-Fi Thriller,2009
7046,71264,Cloudy with a Chance of Meatballs,Animation Children Fantasy IMAX,844471,22794.0,, Animation Children Fantasy IMAX,2009
7047,71268,Tyler Perry's I Can Do Bad All by Myself,Comedy Drama,1385912,26367.0,, Comedy Drama,2009
7048,71282,"Food, Inc.",Documentary,1286537,18570.0,, Documentary,2008
7049,71302,Attack of the 50 Foot Woman,Comedy Sci-Fi,51380,18724.0,, Comedy Sci-Fi,1958
7050,71304,Thirst (Bakjwi),Drama Horror,762073,22536.0,, Drama Horror,2009
7051,71327,Bright Star,Drama Romance,810784,29963.0,, Drama Romance,2009
7052,71341,Blood Creek (a.k.a. Town Creek),Horror,450336,30685.0,, Horror,2009
7053,71379,Paranormal Activity,Horror Thriller,1179904,23827.0,, Horror Thriller,2009
7054,71429,World's Greatest Dad,Comedy Drama,1262981,20178.0,, Comedy Drama,2009
7055,71438,Still Walking (Aruitemo aruitemo),Drama,1087578,25050.0,, Drama,2008
7056,71453,"Blood of the Beasts (Sang des bêtes, Le)",Documentary Drama,41842,91262.0,, Documentary Drama,1949
7057,71462,"Cove, The",Documentary,1313104,23128.0,, Documentary,2009
7058,71464,"Serious Man, A",Comedy Drama,1019452,12573.0,, Comedy Drama,2009
7059,71466,City Island,Comedy Drama,1174730,28053.0,, Comedy Drama,2009
7060,71468,Ink,Action Fantasy Sci-Fi,1071804,24869.0,, Action Fantasy Sci-Fi,2009
7061,71484,Metropia,Animation Sci-Fi,985058,36800.0,, Animation Sci-Fi,2009
7062,71494,"Haunted World of El Superbeasto, The",Action Animation Comedy Horror Thriller,419724,23127.0,Narrative pisstake,Narrative pisstake Action Animation Comedy Horror Thriller,2009
7063,71500,Trick 'r Treat,Comedy Horror Thriller,862856,23202.0,, Comedy Horror Thriller,2007
7064,71518,Whip It,Comedy Drama,1172233,22798.0,, Comedy Drama,2009
7065,71520,"Invention of Lying, The",Comedy,1058017,23082.0,, Comedy,2009
7066,71530,Surrogates,Action Sci-Fi Thriller,986263,19959.0,, Action Sci-Fi Thriller,2009
7067,71535,Zombieland,Action Comedy Horror,1156398,19908.0,Bill Murray dark comedy Emma Stone funny Jesse Eisenberg Woody Harrelson,Bill Murray dark comedy Emma Stone funny Jesse Eisenberg Woody Harrelson Action Comedy Horror,2009
7068,71550,Assassination of a High School President,Comedy Drama Mystery,1018818,18176.0,, Comedy Drama Mystery,2008
7069,71579,"Education, An",Drama Romance,1174732,24684.0,, Drama Romance,2009
7070,71619,Coco Before Chanel (Coco avant Chanel),Drama,1035736,11156.0,, Drama,2009
7071,71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land),Documentary,1333634,26763.0,, Documentary,2008
7072,71668,Couples Retreat,Comedy Romance,1078940,19899.0,, Comedy Romance,2009
7073,71732,I Sell the Dead,Comedy Horror,902290,21910.0,, Comedy Horror,2008
7074,71745,Where the Wild Things Are,Adventure Children Drama Fantasy IMAX,386117,16523.0,, Adventure Children Drama Fantasy IMAX,2009
7075,71810,Legionnaire,Action Adventure Drama War,126388,3513.0,, Action Adventure Drama War,1998
7076,71823,"New York, I Love You",Drama Romance,808399,12572.0,, Drama Romance,2009
7077,71838,Law Abiding Citizen,Drama Thriller,1197624,22803.0,, Drama Thriller,2009
7078,71867,"Misfortunates, The (De helaasheid der dingen)",Drama,1075110,33806.0,, Drama,2009
7079,71899,Mary and Max,Animation Comedy Drama,978762,24238.0,bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching,bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching Animation Comedy Drama,2009
7080,71902,Spread,Drama Romance,1186370,19918.0,, Drama Romance,2009
7081,71910,"Tournament, The",Action,471041,24056.0,, Action,2009
7082,71970,"Princess and the Pirate, The",Adventure Comedy Romance,37193,30506.0,, Adventure Comedy Romance,1944
7083,71999,Aelita: The Queen of Mars (Aelita),Action Adventure Drama Fantasy Romance Sci-Fi Thriller,14646,2973.0,, Action Adventure Drama Fantasy Romance Sci-Fi Thriller,1924
7084,72011,Up in the Air,Drama Romance,1193138,22947.0,, Drama Romance,2009
7085,72104,Balance,Animation Drama Mystery Sci-Fi Thriller,96880,44338.0,, Animation Drama Mystery Sci-Fi Thriller,1989
7086,72129,Saw VI,Crime Horror Mystery Thriller,1233227,22804.0,, Crime Horror Mystery Thriller,2009
7087,72142,Love Exposure (Ai No Mukidashi),Action Comedy Drama Romance,1128075,28422.0,, Action Comedy Drama Romance,2008
7088,72165,Cirque du Freak: The Vampire's Assistant,Action Adventure Comedy Fantasy Horror Thriller,450405,24418.0,, Action Adventure Comedy Fantasy Horror Thriller,2009
7089,72167,"Boondock Saints II: All Saints Day, The",Action Crime Drama Thriller,1300851,22821.0,, Action Crime Drama Thriller,2009
7090,72171,Black Dynamite,Action Comedy,1190536,24804.0,, Action Comedy,2009
7091,72178,Welcome to Dongmakgol,Comedy Drama War,475783,14968.0,, Comedy Drama War,2005
7092,72224,Gentlemen Broncos,Comedy,1161418,22820.0,bad humor,bad humor Comedy,2009
7093,72226,Fantastic Mr. Fox,Adventure Animation Children Comedy Crime,432283,10315.0,, Adventure Animation Children Comedy Crime,2009
7094,72294,"Christmas Carol, A",Animation Children Drama Fantasy IMAX,1067106,17979.0,, Animation Children Drama Fantasy IMAX,2009
7095,72308,Battlestar Galactica: The Plan,Action Adventure Drama Sci-Fi,1286130,105077.0,, Action Adventure Drama Sci-Fi,2009
7096,72330,"Private Lives of Pippa Lee, The",Drama,1134629,4475.0,, Drama,2009
7097,72356,Partly Cloudy,Animation Children Comedy Fantasy,1425244,24480.0,, Animation Children Comedy Fantasy,2009
7098,72378,2012,Action Drama Sci-Fi Thriller,1190080,14161.0,, Action Drama Sci-Fi Thriller,2009
7099,72395,Precious,Drama,929632,25793.0,, Drama,2009
7100,72405,Bad Lieutenant: Port of Call New Orleans,Crime Drama,1095217,11699.0,, Crime Drama,2009
7101,72407,"Twilight Saga: New Moon, The",Drama Fantasy Horror Romance Thriller,1259571,18239.0,, Drama Fantasy Horror Romance Thriller,2009
7102,72424,Derailed,Action Thriller,298296,17774.0,, Action Thriller,2002
7103,72479,"Messenger, The",Drama Romance War,790712,28089.0,, Drama Romance War,2009
7104,72489,Ninja Assassin,Action Crime Drama Thriller,1186367,22832.0,, Action Crime Drama Thriller,2009
7105,72554,Cell 211 (Celda 211),Action Drama,1242422,33273.0,, Action Drama,2009
7106,72591,"Patriot, The",Action Thriller,120786,6058.0,, Action Thriller,1998
7107,72601,Teenage Mutant Ninja Turtles: Turtles Forever,Action Adventure Animation Comedy Thriller,1543920,34003.0,, Action Adventure Animation Comedy Thriller,2009
7108,72603,Merry Madagascar,Animation,1526300,25472.0,, Animation,2009
7109,72605,Brothers,Drama Thriller War,765010,7445.0,, Drama Thriller War,2009
7110,72624,Garage,Drama,878674,18595.0,, Drama,2007
7111,72641,"Blind Side, The",Drama,878804,22881.0,, Drama,2009
7112,72692,Mickey's Once Upon a Christmas,Animation Comedy Fantasy,238414,15400.0,, Animation Comedy Fantasy,1999
7113,72694,Shrink,Drama,1247692,22640.0,, Drama,2009
7114,72696,Old Dogs,Comedy,976238,22949.0,, Comedy,2009
7115,72701,Planet 51,Adventure Animation Children Comedy Sci-Fi,762125,16866.0,, Adventure Animation Children Comedy Sci-Fi,2009
7116,72714,Earthlings,Documentary,358456,30238.0,, Documentary,2006
7117,72720,"Single Man, A",Drama,1315981,34653.0,, Drama,2009
7118,72731,"Lovely Bones, The",Crime Drama Fantasy Horror Thriller,380510,7980.0,, Crime Drama Fantasy Horror Thriller,2009
7119,72733,Invictus,Drama,1057500,22954.0,, Drama,2009
7120,72737,"Princess and the Frog, The",Animation Children Fantasy Musical Romance,780521,10198.0,, Animation Children Fantasy Musical Romance,2009
7121,72874,"Peacekeeper, The",Action,119872,27719.0,, Action,1997
7122,72919,Did You Hear About the Morgans?,Comedy Crime Drama Romance,1314228,24438.0,, Comedy Crime Drama Romance,2009
7123,72921,Snow White,Fantasy Romance,7361,174598.0,, Fantasy Romance,1916
7124,72982,Alice,Action Adventure Fantasy,1461312,61872.0,, Action Adventure Fantasy,2009
7125,72998,Avatar,Action Adventure Sci-Fi IMAX,499549,19995.0,bad science futuristic graphic design James Cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery graphic design music politics romance thought-provoking too long visually stunning,bad science futuristic graphic design James Cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery graphic design music politics romance thought-provoking too long visually stunning Action Adventure Sci-Fi IMAX,2009
7126,73015,It's Complicated,Comedy Romance,1230414,22897.0,, Comedy Romance,2009
7127,73017,Sherlock Holmes,Action Crime Mystery Thriller,988045,10528.0,, Action Crime Mystery Thriller,2009
7128,73023,Crazy Heart,Drama Romance,1263670,25196.0,, Drama Romance,2009
7129,73042,Alvin and the Chipmunks: The Squeakquel,Animation Children Comedy Musical,1231580,23398.0,, Animation Children Comedy Musical,2009
7130,73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love),Comedy,1407050,26123.0,, Comedy,2009
7131,73160,Sorority Babes in the Slimeball Bowl-O-Rama,Comedy Horror,96142,27390.0,, Comedy Horror,1988
7132,73211,Pontypool,Horror Thriller,1226681,23963.0,, Horror Thriller,2008
7133,73266,Youth in Revolt,Comedy Drama Romance,403702,22327.0,, Comedy Drama Romance,2009
7134,73268,Daybreakers,Action Drama Horror Thriller,433362,19901.0,, Action Drama Horror Thriller,2010
7135,73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale),Drama,1028532,28178.0,, Drama,2009
7136,73319,Leap Year,Comedy Romance,1216492,25195.0,, Comedy Romance,2010
7137,73321,"Book of Eli, The",Action Adventure Drama,1037705,20504.0,, Action Adventure Drama,2010
7138,73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",Action Crime Mystery,1343097,33613.0,, Action Crime Mystery,2009
7139,73344,"Prophet, A (Un Prophète)",Crime Drama,1235166,21575.0,, Crime Drama,2009
7140,73386,Staten Island,Crime Drama,976246,25927.0,, Crime Drama,2009
7141,73431,"Maiden Heist, The",Comedy Crime,1107860,24271.0,, Comedy Crime,2009
7142,73488,Blood: The Last Vampire,Action Horror Thriller,806027,1450.0,, Action Horror Thriller,2009
7143,73499,MacGyver: Lost Treasure of Atlantis,Action Adventure,110419,81895.0,, Action Adventure,1994
7144,73501,Pekka ja Pätkä Suezilla,Comedy,49607,148435.0,, Comedy,1958
7145,73515,Bart Got a Room,Comedy Romance,472050,20107.0,, Comedy Romance,2008
7146,73569,Project A 2 ('A' gai wak juk jap),Action Comedy Crime,92501,21521.0,, Action Comedy Crime,1987
7147,73676,Robin-B-Hood (Bo bui gai wak),Action Comedy Drama,485976,25676.0,, Action Comedy Drama,2006
7148,73681,"Concert, Le",Comedy Drama,1320082,25205.0,, Comedy Drama,2009
7149,73741,Ninja,Action Crime Drama Thriller,1182921,25602.0,, Action Crime Drama Thriller,2009
7150,73804,Asterix at the Olympic Games (Astérix aux jeux olympiques),Adventure Children Comedy Fantasy,463872,2395.0,, Adventure Children Comedy Fantasy,2008
7151,73808,"Chaser, The (Chugyeogja)",Crime Drama Thriller,1190539,13855.0,, Crime Drama Thriller,2008
7152,73822,Meantime,Comedy Drama,82727,57978.0,, Comedy Drama,1984
7153,73854,"Rudolph, the Red-Nosed Reindeer",Adventure Animation Children Fantasy Musical,58536,13382.0,, Adventure Animation Children Fantasy Musical,1964
7154,73858,"Dennis the Menace Christmas, A",Comedy,918511,13358.0,, Comedy,2007
7155,73876,Undisputed II: Last Man Standing,Action Crime Drama,443676,15255.0,, Action Crime Drama,2006
7156,73881,3 Idiots,Comedy Drama Romance,1187043,20453.0,, Comedy Drama Romance,2009
7157,73929,Legion,Action Fantasy Horror Thriller,1038686,22894.0,, Action Fantasy Horror Thriller,2010
7158,74075,Stan Helsing,Comedy Horror,1185266,23988.0,, Comedy Horror,2009
7159,74089,Peter Pan,Children Fantasy Musical,54176,51120.0,, Children Fantasy Musical,1960
7160,74095,Wicked City (Yôjû toshi),Animation Fantasy Horror Sci-Fi,98692,21453.0,, Animation Fantasy Horror Sci-Fi,1987
7161,74154,When in Rome,Comedy Romance,1185416,13477.0,, Comedy Romance,2010
7162,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El)",Documentary Drama,105438,94706.0,, Documentary Drama,1992
7163,74228,Triangle,Drama Horror Mystery Thriller,1187064,26466.0,, Drama Horror Mystery Thriller,2009
7164,74275,I Love You Phillip Morris,Comedy Drama Romance,1045772,8952.0,, Comedy Drama Romance,2009
7165,74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea),Children Drama Romance,92571,40724.0,, Children Drama Romance,1987
7166,74324,Temple Grandin,Drama,1278469,33602.0,, Drama,2010
7167,74342,"Captain Newman, M.D.",Comedy Drama War,56903,33728.0,, Comedy Drama War,1963
7168,74370,"House of the Devil, The",Horror Thriller,1172994,25983.0,, Horror Thriller,2009
7169,74450,Valentine's Day,Comedy Romance,817230,32856.0,, Comedy Romance,2010
7170,74452,"Wolfman, The",Horror Thriller,780653,7978.0,, Horror Thriller,2010
7171,74458,Shutter Island,Drama Mystery Thriller,1130884,11324.0,insanity Leonardo DiCaprio Martin Scorsese plot twist psychological Psychological Thriller thought-provoking,insanity Leonardo DiCaprio Martin Scorsese plot twist psychological Psychological Thriller thought-provoking Drama Mystery Thriller,2010
